6
runoff 1
basin_cfs 1
basin_ssflow_cfs 1
basin_gwflow_cfs 1
basin_sroff_cfs 1
basin_dunnian 1
164 1983 3 13 0 0 0   7.200E+01  9.766E+02  1.970E+02 -1.369E+00  7.783E+02  3.359E-02
165 1983 3 14 0 0 0   5.200E+01  2.208E+01  1.881E+01 -2.625E+00  6.502E-01  2.239E-03
166 1983 3 15 0 0 0   3.600E+01  1.477E+01  1.221E+01 -2.479E+00  8.244E-02  2.889E-04
167 1983 3 16 0 0 0   3.000E+01  1.591E+01  1.308E+01 -2.320E+00  5.148E-01  1.804E-03
168 1983 3 17 0 0 0   2.600E+01  1.466E+01  1.209E+01 -2.212E+00  3.592E-01  1.258E-03
169 1983 3 18 0 0 0   2.200E+01  1.354E+01  1.099E+01 -2.124E+00  4.230E-01  1.482E-03
170 1983 3 19 0 0 0   2.000E+01  1.324E+01  1.075E+01 -2.054E+00  4.340E-01  1.521E-03
171 1983 3 20 0 0 0   1.900E+01  1.234E+01  9.906E+00 -2.002E+00  4.294E-01  1.505E-03
172 1983 3 21 0 0 0   1.700E+01  1.203E+01  9.633E+00 -1.975E+00  4.208E-01  1.472E-03
173 1983 3 22 0 0 0   1.600E+01  1.067E+01  8.485E+00 -1.938E+00  2.499E-01  8.751E-04
174 1983 3 23 0 0 0   1.500E+01  1.125E+01  8.817E+00 -1.914E+00  5.208E-01  1.823E-03
175 1983 3 24 0 0 0   1.400E+01  9.895E+00  7.689E+00 -1.886E+00  3.203E-01  1.123E-03
176 1983 3 25 0 0 0   1.300E+01  9.670E+00  7.431E+00 -1.862E+00  3.778E-01  1.324E-03
177 1983 3 26 0 0 0   1.300E+01  9.232E+00  7.052E+00 -1.841E+00  3.395E-01  1.190E-03
178 1983 3 27 0 0 0   1.200E+01  1.013E+01  7.836E+00 -1.840E+00  4.508E-01  1.578E-03
179 1983 3 28 0 0 0   1.200E+01  8.118E+00  6.152E+00 -1.820E+00  1.468E-01  5.146E-04
